event_id,latitude,longitude,acq_date,acq_time_utc,satellite,instrument,confidence,daynight,brightness,bright_t31_k,frp_mw,scan,track,version
FIRMS_001040,15.17696,76.65696,21-08-2026,19:53,N21,VIIRS,n,N,317.6,290.55,1.96,0.34,0.56,2.0NRT
FIRMS_001041,15.17473,76.67556,21-08-2026,19:53,N21,VIIRS,n,N,315.83,290.09,2.05,0.34,0.56,2.0NRT
FIRMS_001042,15.13456,76.70862,21-08-2026,19:53,N21,VIIRS,n,N,308.41,290.28,0.9,0.33,0.56,2.0NRT
FIRMS_001043,15.33372,76.2864,21-08-2026,19:53,N21,VIIRS,n,N,298.59,280.53,0.61,0.36,0.57,2.0NRT
FIRMS_001044,15.3342,76.2795,21-08-2026,19:53,N21,VIIRS,n,N,298.65,283.65,0.52,0.36,0.57,2.0NRT
FIRMS_001045,15.33343,76.28597,21-08-2026,19:53,N21,VIIRS,n,N,296.04,280.46,0.47,0.36,0.57,2.0NRT
FIRMS_001046,15.17971,77.10136,21-08-2026,19:53,N21,VIIRS,n,N,301.43,288.26,2,0.63,0.54,2.0NRT
FIRMS_001047,15.18433,76.66511,21-08-2026,19:53,N21,VIIRS,n,N,307.18,289.77,2.1,0.34,0.56,2.0NRT
FIRMS_001048,15.18398,76.66821,21-08-2026,19:53,N21,VIIRS,n,N,309.62,289.94,3.21,0.34,0.56,2.0NRT
FIRMS_001049,15.18328,76.67441,21-08-2026,19:53,N21,VIIRS,n,N,308.65,291.07,1.37,0.34,0.56,2.0NRT
FIRMS_001050,15.18292,76.67751,21-08-2026,19:53,N21,VIIRS,n,N,315.24,290.85,1.37,0.34,0.56,2.0NRT
FIRMS_001051,10.24649,77.21374,21-08-2026,19:55,N21,VIIRS,n,N,324.08,269.9,4.27,0.53,0.5,2.0NRT
FIRMS_001052,10.08932,77.23553,21-08-2026,19:55,N21,VIIRS,n,N,328.87,274.16,6.03,0.52,0.5,2.0NRT
FIRMS_001053,10.08887,77.23895,21-08-2026,19:55,N21,VIIRS,n,N,301.37,273.74,2.42,0.52,0.5,2.0NRT
FIRMS_001054,10.24561,77.22022,21-08-2026,19:55,N21,VIIRS,n,N,316.46,268.57,4.27,0.53,0.5,2.0NRT
FIRMS_001055,10.24489,77.22552,21-08-2026,19:55,N21,VIIRS,n,N,305.91,268.29,2.37,0.53,0.5,2.0NRT
FIRMS_001056,10.05098,77.95471,21-08-2026,19:55,N21,VIIRS,n,N,305.12,277.48,2.58,0.47,0.48,2.0NRT
FIRMS_001057,10.09406,77.23496,21-08-2026,19:55,N21,VIIRS,n,N,335.92,274.33,6.03,0.52,0.5,2.0NRT
FIRMS_001058,10.09354,77.23885,21-08-2026,19:55,N21,VIIRS,n,N,300.13,273.45,2.42,0.52,0.5,2.0NRT
FIRMS_001059,27.0781,73.81679,21-08-2026,21:29,N21,VIIRS,n,N,303.14,289.48,0.74,0.4,0.6,2.0NRT
FIRMS_001060,24.82004,73.09278,21-08-2026,21:31,N21,VIIRS,n,N,298.63,277.9,0.92,0.41,0.6,2.0NRT
FIRMS_001061,26.25637,74.09545,21-08-2026,21:31,N21,VIIRS,n,N,295.33,268.73,0.37,0.44,0.62,2.0NRT
FIRMS_001062,23.67692,86.3983,22-08-2026,07:03,N21,VIIRS,n,D,332.68,294.29,7.84,0.56,0.43,2.0NRT
FIRMS_001063,23.64585,85.43987,22-08-2026,07:03,N21,VIIRS,n,D,332.83,289.32,8.73,0.42,0.46,2.0NRT
FIRMS_001064,22.37735,87.28273,22-08-2026,07:03,N21,VIIRS,n,D,330.92,293.4,9.32,0.53,0.42,2.0NRT
FIRMS_001065,22.37667,87.27975,22-08-2026,07:03,N21,VIIRS,n,D,338.08,293.11,8.72,0.53,0.42,2.0NRT
FIRMS_001066,23.66378,87.15511,22-08-2026,07:03,N21,VIIRS,n,D,333.81,295.92,6.29,0.51,0.41,2.0NRT
FIRMS_001067,23.66538,87.15651,22-08-2026,07:03,N21,VIIRS,n,D,332.25,296.03,4.52,0.51,0.41,2.0NRT
FIRMS_001068,29.46,76.86426,22-08-2026,07:05,N21,VIIRS,h,D,367,290.49,52.02,0.53,0.67,2.0NRT
FIRMS_001069,29.45864,76.85911,22-08-2026,07:05,N21,VIIRS,n,D,330.26,290.01,30.37,0.53,0.67,2.0NRT
FIRMS_001070,27.1462,88.45207,22-08-2026,07:05,N21,VIIRS,n,D,340.92,295.38,5.8,0.41,0.37,2.0NRT
FIRMS_001071,29.45838,76.86343,22-08-2026,07:05,N21,VIIRS,h,D,367,291.86,44.95,0.53,0.67,2.0NRT
FIRMS_001072,9.18167,78.42713,22-08-2026,08:39,N21,VIIRS,n,D,335.64,295.68,1.39,0.36,0.57,2.0NRT
FIRMS_001073,9.45034,78.84183,22-08-2026,08:41,N21,VIIRS,n,D,352.32,298.5,5.93,0.38,0.59,2.0NRT
FIRMS_001074,9.42338,78.84542,22-08-2026,08:41,N21,VIIRS,n,D,336.06,295.17,3,0.38,0.59,2.0NRT
FIRMS_001075,9.2724,77.87881,22-08-2026,08:41,N21,VIIRS,n,D,331.47,272.12,2.79,0.33,0.55,2.0NRT
FIRMS_001076,21.10395,72.64455,22-08-2026,08:43,N21,VIIRS,n,D,338.21,290.65,5.3,0.43,0.46,2.0NRT
FIRMS_001077,29.45525,76.87004,22-08-2026,08:45,N21,VIIRS,n,D,329.19,292.01,9.06,0.49,0.65,2.0NRT
FIRMS_001078,29.45792,76.86768,22-08-2026,08:45,N21,VIIRS,n,D,352.46,292.96,24.83,0.49,0.65,2.0NRT
FIRMS_001079,29.45823,76.87273,22-08-2026,08:45,N21,VIIRS,n,D,350.27,291.98,24.83,0.49,0.65,2.0NRT
FIRMS_001080,29.45762,76.86265,22-08-2026,08:45,N21,VIIRS,n,D,329.18,292.79,12.13,0.49,0.65,2.0NRT
FIRMS_001081,27.43514,70.78793,22-08-2026,08:45,N21,VIIRS,n,D,340.31,305.64,3.19,0.4,0.44,2.0NRT
FIRMS_001082,27.46791,95.42184,22-08-2026,19:30,N21,VIIRS,n,N,303.96,277.22,0.75,0.42,0.37,2.0NRT
FIRMS_001083,27.90663,95.66188,22-08-2026,19:30,N21,VIIRS,n,N,307.39,292.62,3.67,0.42,0.38,2.0NRT
FIRMS_001084,23.76291,86.40199,22-08-2026,19:32,N21,VIIRS,n,N,314.31,283.6,1.81,0.41,0.45,2.0NRT
FIRMS_001085,23.76242,86.40607,22-08-2026,19:32,N21,VIIRS,n,N,310.94,283.46,1.81,0.41,0.45,2.0NRT
FIRMS_001086,23.78165,86.20951,22-08-2026,19:32,N21,VIIRS,n,N,308.3,283.19,1.8,0.42,0.45,2.0NRT
FIRMS_001087,23.75879,86.40139,22-08-2026,19:32,N21,VIIRS,n,N,311.84,283.66,1.76,0.41,0.45,2.0NRT
FIRMS_001088,23.7583,86.40547,22-08-2026,19:32,N21,VIIRS,n,N,308.8,283.33,1.76,0.41,0.45,2.0NRT
FIRMS_001089,23.77748,86.20891,22-08-2026,19:32,N21,VIIRS,n,N,307.56,283.22,1.8,0.42,0.45,2.0NRT
FIRMS_001090,23.75516,86.39672,22-08-2026,19:32,N21,VIIRS,n,N,306.59,283.74,2.24,0.41,0.45,2.0NRT
FIRMS_001091,23.75273,86.41698,22-08-2026,19:32,N21,VIIRS,n,N,310.47,282.96,1.62,0.41,0.45,2.0NRT
FIRMS_001092,23.73801,86.43526,22-08-2026,19:32,N21,VIIRS,n,N,321.21,282.21,1.76,0.41,0.45,2.0NRT
FIRMS_001093,23.73849,86.43127,22-08-2026,19:32,N21,VIIRS,n,N,305.03,281.43,1.76,0.41,0.45,2.0NRT
FIRMS_001094,23.73438,86.43067,22-08-2026,19:32,N21,VIIRS,n,N,304.46,281.98,1.76,0.41,0.45,2.0NRT
FIRMS_001095,23.73342,86.43871,22-08-2026,19:32,N21,VIIRS,n,N,304.54,282.81,1.14,0.41,0.45,2.0NRT
FIRMS_001096,23.7768,85.99547,22-08-2026,19:32,N21,VIIRS,n,N,299.36,276.54,0.83,0.44,0.46,2.0NRT
FIRMS_001097,23.72473,86.44157,22-08-2026,19:32,N21,VIIRS,n,N,305.43,282.04,1.93,0.41,0.45,2.0NRT
FIRMS_001098,23.7721,85.99903,22-08-2026,19:32,N21,VIIRS,n,N,295.9,272.08,0.33,0.44,0.46,2.0NRT
FIRMS_001099,23.72299,86.42089,22-08-2026,19:32,N21,VIIRS,n,N,307,283.06,1.36,0.41,0.45,2.0NRT
FIRMS_001100,23.71888,86.42031,22-08-2026,19:32,N21,VIIRS,n,N,306.78,282.13,1.36,0.41,0.45,2.0NRT
FIRMS_001101,23.71651,86.44041,22-08-2026,19:32,N21,VIIRS,n,N,305.07,281.79,2.13,0.41,0.45,2.0NRT
FIRMS_001102,23.71429,86.42374,22-08-2026,19:32,N21,VIIRS,n,N,308.97,282.45,2.23,0.41,0.45,2.0NRT
FIRMS_001103,23.71099,86.45187,22-08-2026,19:32,N21,VIIRS,n,N,316.91,282.31,2.74,0.41,0.45,2.0NRT
FIRMS_001104,23.75422,85.85241,22-08-2026,19:32,N21,VIIRS,n,N,313.16,283.22,1.81,0.45,0.47,2.0NRT
FIRMS_001105,23.68464,86.39088,22-08-2026,19:32,N21,VIIRS,n,N,309.15,280.8,1.83,0.41,0.45,2.0NRT
FIRMS_001106,25.54005,91.23735,22-08-2026,19:32,N21,VIIRS,n,N,298.55,280.35,0.48,0.4,0.37,2.0NRT
FIRMS_001107,24.12137,86.86515,22-08-2026,19:32,N21,VIIRS,n,N,302.81,281.78,0.37,0.39,0.44,2.0NRT
FIRMS_001108,24.11378,86.86015,22-08-2026,19:32,N21,VIIRS,n,N,315.62,282.24,2.06,0.39,0.44,2.0NRT
FIRMS_001109,23.8035,86.32822,22-08-2026,19:32,N21,VIIRS,n,N,322.66,283.66,2.73,0.42,0.45,2.0NRT
FIRMS_001110,23.80397,86.32408,22-08-2026,19:32,N21,VIIRS,n,N,318.77,283.04,2.73,0.42,0.45,2.0NRT
FIRMS_001111,23.80303,86.33231,22-08-2026,19:32,N21,VIIRS,n,N,315.43,283.14,2.69,0.42,0.45,2.0NRT
FIRMS_001112,23.79657,86.35204,22-08-2026,19:32,N21,VIIRS,n,N,321.86,283.16,4,0.42,0.45,2.0NRT
FIRMS_001113,23.77953,86.39101,22-08-2026,19:32,N21,VIIRS,n,N,321.81,283.06,2.34,0.41,0.45,2.0NRT
FIRMS_001114,23.77999,86.38698,22-08-2026,19:32,N21,VIIRS,n,N,305.25,282.07,2.34,0.41,0.45,2.0NRT
FIRMS_001115,23.78133,86.38822,22-08-2026,19:32,N21,VIIRS,n,N,307.36,282.54,1.36,0.41,0.45,2.0NRT
FIRMS_001116,23.78085,86.39223,22-08-2026,19:32,N21,VIIRS,n,N,312.07,283.04,1.36,0.41,0.45,2.0NRT
FIRMS_001117,23.77721,86.38763,22-08-2026,19:32,N21,VIIRS,n,N,321.98,283.63,2.26,0.41,0.45,2.0NRT
FIRMS_001118,23.77917,86.37136,22-08-2026,19:32,N21,VIIRS,n,N,304.31,282.56,1.09,0.41,0.45,2.0NRT
FIRMS_001119,23.77673,86.39163,22-08-2026,19:32,N21,VIIRS,n,N,304.84,283.2,2.26,0.41,0.45,2.0NRT
FIRMS_001120,23.77603,86.36266,22-08-2026,19:32,N21,VIIRS,n,N,307.98,282.62,1.14,0.42,0.45,2.0NRT
FIRMS_001121,23.77553,86.36674,22-08-2026,19:32,N21,VIIRS,n,N,306.45,282.87,1.14,0.41,0.45,2.0NRT
FIRMS_001122,23.77189,86.36209,22-08-2026,19:32,N21,VIIRS,n,N,303.78,282.53,0.79,0.42,0.45,2.0NRT
FIRMS_001123,23.7714,86.36617,22-08-2026,19:32,N21,VIIRS,n,N,305.57,283.03,0.79,0.41,0.45,2.0NRT
FIRMS_001124,23.76703,86.40255,22-08-2026,19:32,N21,VIIRS,n,N,317.39,283.71,1.81,0.41,0.45,2.0NRT
FIRMS_001125,23.76654,86.40663,22-08-2026,19:32,N21,VIIRS,n,N,314.25,283.42,1.81,0.41,0.45,2.0NRT
FIRMS_001126,23.76388,86.39387,22-08-2026,19:32,N21,VIIRS,n,N,307.45,284.08,3.06,0.41,0.45,2.0NRT
FIRMS_001127,23.68417,86.39498,22-08-2026,19:32,N21,VIIRS,n,N,313.06,280.8,1.83,0.41,0.45,2.0NRT
FIRMS_001128,23.67959,86.3984,22-08-2026,19:32,N21,VIIRS,n,N,306.08,278.54,1.17,0.41,0.45,2.0NRT
FIRMS_001129,23.67594,86.39375,22-08-2026,19:32,N21,VIIRS,n,N,300.5,277.19,0.43,0.41,0.45,2.0NRT
FIRMS_001130,23.67548,86.39777,22-08-2026,19:32,N21,VIIRS,n,N,310.03,277.49,1.28,0.41,0.45,2.0NRT
FIRMS_001131,23.67502,86.40179,22-08-2026,19:32,N21,VIIRS,n,N,305.32,276.58,1.28,0.41,0.45,2.0NRT
FIRMS_001132,23.67658,86.39794,22-08-2026,19:32,N21,VIIRS,n,N,313.83,277.05,1.76,0.41,0.45,2.0NRT
FIRMS_001133,23.67609,86.40195,22-08-2026,19:32,N21,VIIRS,n,N,304.23,275.82,1.76,0.41,0.45,2.0NRT
FIRMS_001134,23.616,86.79124,22-08-2026,19:32,N21,VIIRS,n,N,295.4,268,0.82,0.39,0.44,2.0NRT
FIRMS_001135,23.68847,86.08707,22-08-2026,19:32,N21,VIIRS,n,N,304.31,280.98,1.1,0.43,0.46,2.0NRT
FIRMS_001136,23.67586,86.08545,22-08-2026,19:32,N21,VIIRS,n,N,305.7,282.55,1.83,0.43,0.46,2.0NRT
FIRMS_001137,23.66648,86.09274,22-08-2026,19:32,N21,VIIRS,n,N,303.66,282.02,1.05,0.43,0.46,2.0NRT
FIRMS_001138,23.82208,84.5723,22-08-2026,19:32,N21,VIIRS,n,N,300.45,271.34,1.33,0.54,0.51,2.0NRT
FIRMS_001139,23.65716,85.50877,22-08-2026,19:32,N21,VIIRS,n,N,305.01,280.24,1.5,0.47,0.47,2.0NRT
FIRMS_001140,23.64755,85.43784,22-08-2026,19:32,N21,VIIRS,n,N,327.96,283.15,5.55,0.47,0.48,2.0NRT
FIRMS_001141,23.60728,85.67543,22-08-2026,19:32,N21,VIIRS,n,N,305.11,281.7,1.5,0.45,0.47,2.0NRT
FIRMS_001142,23.66484,84.99831,22-08-2026,19:32,N21,VIIRS,n,N,307.18,279.12,1.88,0.5,0.49,2.0NRT
FIRMS_001143,22.87479,86.06349,22-08-2026,19:32,N21,VIIRS,n,N,310.39,278.8,1.19,0.42,0.45,2.0NRT
FIRMS_001144,22.79656,86.20597,22-08-2026,19:32,N21,VIIRS,n,N,303.93,278.65,1.51,0.41,0.45,2.0NRT
FIRMS_001145,22.79196,86.20944,22-08-2026,19:32,N21,VIIRS,n,N,304.11,279.24,1.56,0.41,0.45,2.0NRT
FIRMS_001146,22.79764,86.09138,22-08-2026,19:32,N21,VIIRS,n,N,299.01,274.78,1.16,0.42,0.45,2.0NRT
FIRMS_001147,22.58739,85.90622,22-08-2026,19:32,N21,VIIRS,n,N,295.89,270.98,0.5,0.43,0.46,2.0NRT
FIRMS_001148,22.57158,85.89577,22-08-2026,19:32,N21,VIIRS,n,N,304.16,280.21,1.74,0.43,0.46,2.0NRT
FIRMS_001149,20.97333,86.00673,22-08-2026,19:32,N21,VIIRS,n,N,303.25,276.26,1.48,0.4,0.44,2.0NRT
FIRMS_001150,20.96878,86.01003,22-08-2026,19:32,N21,VIIRS,n,N,321.97,275.97,1.48,0.4,0.44,2.0NRT
FIRMS_001151,20.95187,86.04675,22-08-2026,19:32,N21,VIIRS,n,N,310.45,275.47,2.11,0.4,0.44,2.0NRT
FIRMS_001152,20.86294,84.98755,22-08-2026,19:32,N21,VIIRS,n,N,302.98,277.99,1.6,0.46,0.47,2.0NRT
FIRMS_001153,10.59398,78.44864,22-08-2026,19:36,N21,VIIRS,n,N,308.07,288.38,1.01,0.47,0.64,2.0NRT
FIRMS_001154,10.08148,77.23804,22-08-2026,19:36,N21,VIIRS,n,N,303.41,288.31,1.61,0.56,0.69,2.0NRT
FIRMS_001155,10.0775,77.2383,22-08-2026,19:36,N21,VIIRS,n,N,302.68,288.38,1.41,0.56,0.69,2.0NRT
FIRMS_001156,26.25694,74.09481,22-08-2026,21:12,N21,VIIRS,n,N,309.59,293.38,1.3,0.45,0.47,2.0NRT
FIRMS_001157,24.9345,74.6351,22-08-2026,21:12,N21,VIIRS,n,N,305.76,292.62,1.22,0.51,0.49,2.0NRT
FIRMS_001158,24.93308,74.63296,22-08-2026,21:12,N21,VIIRS,n,N,307.26,292.86,1.44,0.51,0.5,2.0NRT
FIRMS_001159,24.66185,74.63312,22-08-2026,21:12,N21,VIIRS,n,N,307.91,292.76,2.01,0.52,0.5,2.0NRT
FIRMS_001160,24.6572,73.87634,22-08-2026,21:12,N21,VIIRS,n,N,304.12,293.14,1.08,0.47,0.47,2.0NRT
FIRMS_001161,23.40824,72.41575,22-08-2026,21:14,N21,VIIRS,n,N,303.37,292.03,0.72,0.4,0.44,2.0NRT
FIRMS_001162,21.43299,72.97752,22-08-2026,21:14,N21,VIIRS,n,N,310.47,291.75,2.15,0.47,0.48,2.0NRT
FIRMS_001163,21.43188,72.97569,22-08-2026,21:14,N21,VIIRS,n,N,307.25,291.64,1.58,0.47,0.48,2.0NRT
FIRMS_001164,21.1023,72.63681,22-08-2026,21:14,N21,VIIRS,n,N,321.2,289.79,3,0.46,0.47,2.0NRT
FIRMS_001165,9.62576,77.42727,22-08-2026,21:16,N21,VIIRS,n,N,295.09,280.75,3.12,0.78,0.78,2.0NRT
FIRMS_001166,28.08151,95.72957,23-08-2026,06:46,N21,VIIRS,n,D,337.37,296.07,3.99,0.39,0.36,2.0NRT
FIRMS_001167,27.96467,96.95645,23-08-2026,06:46,N21,VIIRS,n,D,331.24,296.94,10.19,0.41,0.37,2.0NRT
FIRMS_001168,10.66683,78.1728,23-08-2026,08:22,N21,VIIRS,n,D,335.13,300.09,2.35,0.52,0.42,2.0NRT
FIRMS_001169,11.0347,77.14651,23-08-2026,08:22,N21,VIIRS,n,D,335.06,298.72,3.86,0.47,0.4,2.0NRT
FIRMS_001170,8.42499,77.62149,23-08-2026,08:22,N21,VIIRS,l,D,336.79,307.22,8.42,0.46,0.39,2.0NRT
FIRMS_001171,8.44418,77.65283,23-08-2026,08:22,N21,VIIRS,l,D,338.54,309.99,6.03,0.46,0.39,2.0NRT
FIRMS_001172,8.73994,77.59967,23-08-2026,08:22,N21,VIIRS,n,D,336.65,302.47,3.45,0.47,0.39,2.0NRT
FIRMS_001173,8.8975,77.86558,23-08-2026,08:22,N21,VIIRS,n,D,347.98,302.76,7.04,0.48,0.4,2.0NRT
FIRMS_001174,8.90116,77.86504,23-08-2026,08:22,N21,VIIRS,n,D,342.45,302.95,7.04,0.48,0.4,2.0NRT
FIRMS_001175,8.90054,77.86071,23-08-2026,08:22,N21,VIIRS,n,D,349.93,302.74,7.04,0.48,0.4,2.0NRT
FIRMS_001176,8.89992,77.85637,23-08-2026,08:22,N21,VIIRS,n,D,346.67,302.13,6.53,0.48,0.4,2.0NRT
FIRMS_001177,8.90481,77.86451,23-08-2026,08:22,N21,VIIRS,n,D,338.87,303.44,3.82,0.48,0.4,2.0NRT
FIRMS_001178,8.90419,77.86017,23-08-2026,08:22,N21,VIIRS,n,D,346.76,303.21,3.82,0.48,0.4,2.0NRT
FIRMS_001179,8.90358,77.85583,23-08-2026,08:22,N21,VIIRS,n,D,348.69,302.48,9.02,0.48,0.4,2.0NRT
FIRMS_001180,9.2187,77.62897,23-08-2026,08:22,N21,VIIRS,n,D,339.64,307.61,10.49,0.47,0.4,2.0NRT
FIRMS_001181,9.193,77.37519,23-08-2026,08:22,N21,VIIRS,n,D,336.48,302.74,3.7,0.46,0.39,2.0NRT
FIRMS_001182,9.22068,77.46474,23-08-2026,08:22,N21,VIIRS,n,D,338.5,307.26,3.71,0.46,0.39,2.0NRT
FIRMS_001183,9.28461,77.43481,23-08-2026,08:22,N21,VIIRS,n,D,335.92,303.08,1.94,0.46,0.39,2.0NRT
FIRMS_001184,9.2728,77.32723,23-08-2026,08:22,N21,VIIRS,n,D,332.55,300.12,3.22,0.46,0.39,2.0NRT
FIRMS_001185,9.91635,78.2001,23-08-2026,08:22,N21,VIIRS,n,D,341.27,302.38,14.59,0.52,0.41,2.0NRT
FIRMS_001186,10.10984,77.73901,23-08-2026,08:22,N21,VIIRS,n,D,332.03,289.06,3,0.49,0.4,2.0NRT
FIRMS_001187,8.9486,77.96073,23-08-2026,08:22,N21,VIIRS,n,D,336.94,303.48,4,0.49,0.4,2.0NRT
FIRMS_001188,9.44357,78.05501,23-08-2026,08:22,N21,VIIRS,n,D,341.41,303.99,12.43,0.5,0.41,2.0NRT
FIRMS_001189,9.90945,78.20588,23-08-2026,08:22,N21,VIIRS,n,D,336.58,302.09,12.59,0.52,0.41,2.0NRT
FIRMS_001190,9.89958,77.78525,23-08-2026,08:22,N21,VIIRS,n,D,339.16,303.59,13.81,0.49,0.4,2.0NRT
FIRMS_001191,15.36111,78.60121,23-08-2026,08:24,N21,VIIRS,n,D,337.47,292.24,4.05,0.43,0.46,2.0NRT
FIRMS_001192,16.113,78.21188,23-08-2026,08:24,N21,VIIRS,n,D,331.67,288.08,3.53,0.41,0.45,2.0NRT
FIRMS_001193,14.26653,79.79261,23-08-2026,08:24,N21,VIIRS,n,D,333.38,284.37,2.2,0.49,0.49,2.0NRT
FIRMS_001194,21.10555,72.64699,23-08-2026,08:26,N21,VIIRS,n,D,341.5,294.7,6.06,0.39,0.36,2.0NRT
FIRMS_001195,22.92903,70.10583,23-08-2026,08:26,N21,VIIRS,n,D,337.17,303.9,7.97,0.39,0.36,2.0NRT
FIRMS_001196,29.45938,76.8674,23-08-2026,08:28,N21,VIIRS,n,D,332.56,293.24,3.56,0.5,0.49,2.0NRT
FIRMS_001197,29.47683,76.85993,23-08-2026,08:28,N21,VIIRS,n,D,341.77,293.84,11.04,0.5,0.49,2.0NRT
FIRMS_001198,23.54908,87.2466,23-08-2026,19:13,N21,VIIRS,n,N,298.31,277.37,1.92,0.36,0.58,2.0NRT
FIRMS_001199,22.37616,87.27859,23-08-2026,19:13,N21,VIIRS,n,N,325.24,283.28,4.3,0.35,0.57,2.0NRT
FIRMS_001200,22.3645,87.0169,23-08-2026,19:13,N21,VIIRS,n,N,310.71,278.18,1.1,0.36,0.58,2.0NRT
FIRMS_001201,22.35921,87.01627,23-08-2026,19:13,N21,VIIRS,n,N,303.4,277.71,1.1,0.36,0.58,2.0NRT
FIRMS_001202,27.53554,95.39848,23-08-2026,19:13,N21,VIIRS,n,N,302.84,279.41,0.28,0.43,0.38,2.0NRT
FIRMS_001203,22.24316,87.38877,23-08-2026,19:13,N21,VIIRS,n,N,306.4,285.23,1.74,0.34,0.56,2.0NRT
FIRMS_001204,22.37584,87.28196,23-08-2026,19:13,N21,VIIRS,n,N,305.92,282.73,2.63,0.35,0.57,2.0NRT
FIRMS_001205,22.36402,87.01662,23-08-2026,19:13,N21,VIIRS,n,N,312.78,278.07,2.27,0.36,0.58,2.0NRT
FIRMS_001206,24.11502,86.86157,23-08-2026,19:13,N21,VIIRS,n,N,301.13,267.96,1.18,0.39,0.59,2.0NRT
FIRMS_001207,24.11958,86.35051,23-08-2026,19:13,N21,VIIRS,n,N,302.42,282.55,1.21,0.42,0.61,2.0NRT
FIRMS_001208,23.78184,86.38814,23-08-2026,19:13,N21,VIIRS,n,N,296.29,281.44,1.27,0.41,0.61,2.0NRT
FIRMS_001209,23.7815,86.39215,23-08-2026,19:13,N21,VIIRS,n,N,302.41,282.18,1.27,0.41,0.61,2.0NRT
FIRMS_001210,23.77752,86.38899,23-08-2026,19:13,N21,VIIRS,n,N,314.19,281.5,1.9,0.41,0.61,2.0NRT
FIRMS_001211,23.77716,86.39299,23-08-2026,19:13,N21,VIIRS,n,N,300.96,280.75,1.9,0.41,0.61,2.0NRT
FIRMS_001212,23.76707,86.37955,23-08-2026,19:13,N21,VIIRS,n,N,301.3,282.87,1.8,0.41,0.61,2.0NRT
FIRMS_001213,23.7649,86.40394,23-08-2026,19:13,N21,VIIRS,n,N,305.66,281.22,0.73,0.41,0.61,2.0NRT
FIRMS_001214,23.7541,86.39857,23-08-2026,19:13,N21,VIIRS,n,N,300.5,281.19,1.4,0.41,0.61,2.0NRT
FIRMS_001215,23.75265,86.41494,23-08-2026,19:13,N21,VIIRS,n,N,300.55,280.09,1.31,0.41,0.61,2.0NRT
FIRMS_001216,23.73973,86.43378,23-08-2026,19:13,N21,VIIRS,n,N,308.15,281.62,1.43,0.41,0.61,2.0NRT
FIRMS_001217,23.73451,86.42915,23-08-2026,19:13,N21,VIIRS,n,N,300.72,279.93,1.86,0.41,0.61,2.0NRT
FIRMS_001218,23.73416,86.43314,23-08-2026,19:13,N21,VIIRS,n,N,310.8,280.59,2.99,0.41,0.61,2.0NRT
FIRMS_001219,23.72406,86.41985,23-08-2026,19:13,N21,VIIRS,n,N,301.15,278.41,1.28,0.41,0.61,2.0NRT
FIRMS_001220,23.72372,86.42384,23-08-2026,19:13,N21,VIIRS,n,N,299.81,278.08,1.41,0.41,0.61,2.0NRT
FIRMS_001221,23.72231,86.44004,23-08-2026,19:13,N21,VIIRS,n,N,307.72,280.41,1.38,0.41,0.61,2.0NRT
FIRMS_001222,23.71639,86.44345,23-08-2026,19:13,N21,VIIRS,n,N,302.59,280.95,1.38,0.41,0.61,2.0NRT
FIRMS_001223,23.71256,86.42266,23-08-2026,19:13,N21,VIIRS,n,N,304.64,278.41,1.87,0.41,0.61,2.0NRT
FIRMS_001224,23.71013,86.4509,23-08-2026,19:13,N21,VIIRS,n,N,313.27,280.99,2.59,0.41,0.61,2.0NRT
FIRMS_001225,23.68113,86.39481,23-08-2026,19:13,N21,VIIRS,n,N,304.32,281.36,1.89,0.41,0.61,2.0NRT
FIRMS_001226,23.67522,86.39812,23-08-2026,19:13,N21,VIIRS,n,N,310.65,282.19,1.89,0.41,0.61,2.0NRT
FIRMS_001227,23.61102,87.14495,23-08-2026,19:13,N21,VIIRS,n,N,296.59,282.12,1.75,0.37,0.58,2.0NRT
FIRMS_001228,23.6107,87.14855,23-08-2026,19:13,N21,VIIRS,n,N,296.84,282.29,2.08,0.37,0.58,2.0NRT
FIRMS_001229,23.68246,86.39201,23-08-2026,19:13,N21,VIIRS,n,N,301.55,280.19,2.7,0.41,0.61,2.0NRT
FIRMS_001230,23.68209,86.39613,23-08-2026,19:13,N21,VIIRS,n,N,302.18,280.93,1.68,0.41,0.61,2.0NRT
FIRMS_001231,23.67651,86.39543,23-08-2026,19:13,N21,VIIRS,n,N,302.59,281.37,1.87,0.41,0.61,2.0NRT
FIRMS_001232,23.67615,86.39944,23-08-2026,19:13,N21,VIIRS,n,N,309.56,281.61,1.87,0.41,0.61,2.0NRT
FIRMS_001233,23.56032,87.24065,23-08-2026,19:13,N21,VIIRS,n,N,314.83,279.56,2.5,0.36,0.58,2.0NRT
FIRMS_001234,23.55503,87.2401,23-08-2026,19:13,N21,VIIRS,n,N,311.8,278.82,1.65,0.36,0.58,2.0NRT
FIRMS_001235,31.2488,76.9297,23-08-2026,20:53,N21,VIIRS,n,N,300.72,290.7,0.38,0.45,0.39,2.0NRT
FIRMS_001236,29.47537,76.8596,23-08-2026,20:53,N21,VIIRS,n,N,306.94,292.43,0.83,0.47,0.4,2.0NRT
FIRMS_001237,29.45843,76.89032,23-08-2026,20:53,N21,VIIRS,n,N,307.74,291.53,0.61,0.47,0.4,2.0NRT
FIRMS_001238,29.45481,76.86952,23-08-2026,20:53,N21,VIIRS,n,N,332.79,292.29,4.23,0.47,0.4,2.0NRT
