event_id,latitude,longitude,acq_date,acq_time_utc,satellite,instrument,confidence,daynight,brightness,bright_t31_k,frp_mw,scan,track,version,detection_datetime,source_id,persistence_score,persistent_flag,persistence_category,previous_frp_mw,frp_change_mw,cumulative_detections,first_detection,days_since_first_detection,previous_detection,hours_since_previous_detection
FIRMS_000593,23.55629,87.24419,2026-08-24,19:49,N20,VIIRS,n,N,306.97,287.04,2.3,0.4,0.37,2.0NRT,2026-08-24 00:00:00+00:00,SOURCE_0316,0.42265433228744903,True,MEDIUM,1.65,0.6499999999999999,3,2026-08-23 00:00:00+00:00,1.0,2026-08-23 00:00:00+00:00,24.0
FIRMS_000595,23.55686,87.24026,2026-08-24,19:49,N20,VIIRS,n,N,330.3,287.55,2.3,0.4,0.37,2.0NRT,2026-08-24 00:00:00+00:00,SOURCE_0316,0.42265433228744903,True,MEDIUM,2.3,0.0,4,2026-08-23 00:00:00+00:00,1.0,2026-08-24 00:00:00+00:00,0.0
FIRMS_000604,23.56024,87.24084,2026-08-24,19:49,N20,VIIRS,n,N,317.79,285.5,2.15,0.4,0.37,2.0NRT,2026-08-24 00:00:00+00:00,SOURCE_0316,0.42265433228744903,True,MEDIUM,2.3,-0.1499999999999999,5,2026-08-23 00:00:00+00:00,1.0,2026-08-24 00:00:00+00:00,0.0
FIRMS_001290,23.5561,87.23985,2026-08-24,20:34,N21,VIIRS,n,N,302.88,277.95,1.0,0.43,0.62,2.0NRT,2026-08-24 00:00:00+00:00,SOURCE_0316,0.42265433228744903,True,MEDIUM,2.15,-1.15,6,2026-08-23 00:00:00+00:00,1.0,2026-08-24 00:00:00+00:00,0.0
FIRMS_000644,23.56146,87.23864,2026-08-25,19:32,N20,VIIRS,n,N,298.85,276.18,0.59,0.45,0.47,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0316,0.42265433228744903,True,MEDIUM,1.0,-0.41000000000000003,7,2026-08-23 00:00:00+00:00,2.0,2026-08-24 00:00:00+00:00,24.0
FIRMS_001362,23.55735,87.24048,2026-08-25,20:17,N21,VIIRS,n,N,308.03,279.43,1.85,0.43,0.46,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0316,0.42265433228744903,True,MEDIUM,0.59,1.2600000000000002,8,2026-08-23 00:00:00+00:00,2.0,2026-08-25 00:00:00+00:00,0.0
FIRMS_000594,23.65765,85.50914,2026-08-24,19:49,N20,VIIRS,n,N,301.62,289.07,1.35,0.46,0.39,2.0NRT,2026-08-24 00:00:00+00:00,SOURCE_0317,0.16305995342683668,False,LOW,,,1,2026-08-24 00:00:00+00:00,0.0,,
FIRMS_000596,23.65687,85.50671,2026-08-24,19:49,N20,VIIRS,n,N,300.76,289.06,0.68,0.46,0.39,2.0NRT,2026-08-24 00:00:00+00:00,SOURCE_0317,0.16305995342683668,False,LOW,1.35,-0.67,2,2026-08-24 00:00:00+00:00,0.0,2026-08-24 00:00:00+00:00,0.0
FIRMS_000597,23.66972,84.99499,2026-08-24,19:49,N20,VIIRS,n,N,300.78,288.22,1.35,0.49,0.4,2.0NRT,2026-08-24 00:00:00+00:00,SOURCE_0318,0.129241536692149,False,LOW,,,1,2026-08-24 00:00:00+00:00,0.0,,
FIRMS_000605,23.75644,85.85175,2026-08-24,19:49,N20,VIIRS,n,N,306.19,289.93,1.51,0.45,0.39,2.0NRT,2026-08-24 00:00:00+00:00,SOURCE_0319,0.18705450195572657,False,LOW,,,1,2026-08-24 00:00:00+00:00,0.0,,
FIRMS_000606,23.7594,85.85674,2026-08-24,19:49,N20,VIIRS,n,N,309.62,290.4,1.51,0.45,0.39,2.0NRT,2026-08-24 00:00:00+00:00,SOURCE_0319,0.18705450195572657,False,LOW,1.51,0.0,2,2026-08-24 00:00:00+00:00,0.0,2026-08-24 00:00:00+00:00,0.0
FIRMS_000607,23.76,85.85234,2026-08-24,19:49,N20,VIIRS,n,N,302.56,289.08,1.51,0.45,0.39,2.0NRT,2026-08-24 00:00:00+00:00,SOURCE_0319,0.18705450195572657,False,LOW,1.51,0.0,3,2026-08-24 00:00:00+00:00,0.0,2026-08-24 00:00:00+00:00,0.0
FIRMS_000608,23.68914,87.10023,2026-08-24,19:49,N20,VIIRS,n,N,300.3,277.44,0.92,0.41,0.37,2.0NRT,2026-08-24 00:00:00+00:00,SOURCE_0320,0.129241536692149,False,LOW,,,1,2026-08-24 00:00:00+00:00,0.0,,
FIRMS_000610,17.60995,83.20184,2026-08-24,19:51,N20,VIIRS,n,N,302.24,282.89,2.91,0.52,0.41,2.0NRT,2026-08-24 00:00:00+00:00,SOURCE_0321,0.25067010812072044,True,LOW,,,1,2026-08-24 00:00:00+00:00,0.0,,
FIRMS_000657,17.6105,83.20296,2026-08-25,19:32,N20,VIIRS,n,N,318.58,287.06,1.83,0.34,0.56,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0321,0.25067010812072044,True,LOW,2.91,-1.08,2,2026-08-24 00:00:00+00:00,1.0,2026-08-24 00:00:00+00:00,24.0
FIRMS_000611,15.18525,76.66425,2026-08-24,19:51,N20,VIIRS,n,N,317.21,279.86,2.67,0.42,0.61,2.0NRT,2026-08-24 00:00:00+00:00,SOURCE_0322,0.308483073384298,True,MEDIUM,,,1,2026-08-24 00:00:00+00:00,0.0,,
FIRMS_000613,15.17959,76.6636,2026-08-24,19:51,N20,VIIRS,n,N,300.38,279.65,1.44,0.42,0.61,2.0NRT,2026-08-24 00:00:00+00:00,SOURCE_0322,0.308483073384298,True,MEDIUM,2.67,-1.23,2,2026-08-24 00:00:00+00:00,0.0,2026-08-24 00:00:00+00:00,0.0
FIRMS_000617,15.18214,76.66415,2026-08-24,19:51,N20,VIIRS,n,N,322.33,279.71,3.62,0.42,0.61,2.0NRT,2026-08-24 00:00:00+00:00,SOURCE_0322,0.308483073384298,True,MEDIUM,1.44,2.18,3,2026-08-24 00:00:00+00:00,0.0,2026-08-24 00:00:00+00:00,0.0
FIRMS_001280,15.18392,76.6673,2026-08-24,08:05,N21,VIIRS,l,D,336.44,295.62,5.39,0.39,0.36,2.0NRT,2026-08-24 00:00:00+00:00,SOURCE_0322,0.308483073384298,True,MEDIUM,3.62,1.7699999999999996,4,2026-08-24 00:00:00+00:00,0.0,2026-08-24 00:00:00+00:00,0.0
FIRMS_001344,15.18253,76.66524,2026-08-25,20:17,N21,VIIRS,n,N,319.43,286.59,2.35,0.43,0.38,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0322,0.308483073384298,True,MEDIUM,5.39,-3.0399999999999996,5,2026-08-24 00:00:00+00:00,1.0,2026-08-24 00:00:00+00:00,24.0
FIRMS_001345,15.18196,76.66917,2026-08-25,20:17,N21,VIIRS,n,N,306.06,287.83,2.35,0.43,0.38,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0322,0.308483073384298,True,MEDIUM,2.35,0.0,6,2026-08-24 00:00:00+00:00,1.0,2026-08-25 00:00:00+00:00,0.0
FIRMS_000612,15.18397,76.67608,2026-08-24,19:51,N20,VIIRS,n,N,307.12,280.32,1.58,0.42,0.61,2.0NRT,2026-08-24 00:00:00+00:00,SOURCE_0323,0.16305995342683668,False,LOW,,,1,2026-08-24 00:00:00+00:00,0.0,,
FIRMS_000616,15.18643,76.67658,2026-08-24,19:51,N20,VIIRS,n,N,305.01,280.13,2.84,0.42,0.61,2.0NRT,2026-08-24 00:00:00+00:00,SOURCE_0323,0.16305995342683668,False,LOW,1.58,1.2599999999999998,2,2026-08-24 00:00:00+00:00,0.0,2026-08-24 00:00:00+00:00,0.0
FIRMS_000614,15.17831,76.67545,2026-08-24,19:51,N20,VIIRS,n,N,302.22,280.88,1.34,0.42,0.61,2.0NRT,2026-08-24 00:00:00+00:00,SOURCE_0324,0.129241536692149,False,LOW,,,1,2026-08-24 00:00:00+00:00,0.0,,
FIRMS_000615,15.18871,76.6569,2026-08-24,19:51,N20,VIIRS,n,N,301.81,280.75,2.33,0.42,0.61,2.0NRT,2026-08-24 00:00:00+00:00,SOURCE_0325,0.25067010812072044,True,LOW,,,1,2026-08-24 00:00:00+00:00,0.0,,
FIRMS_001343,15.18715,76.6579,2026-08-25,20:17,N21,VIIRS,n,N,302.1,288.92,2.19,0.43,0.38,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0325,0.25067010812072044,True,LOW,2.33,-0.14000000000000012,2,2026-08-24 00:00:00+00:00,1.0,2026-08-24 00:00:00+00:00,24.0
FIRMS_000618,15.17784,76.65171,2026-08-24,19:51,N20,VIIRS,n,N,302.12,278.92,1.57,0.42,0.61,2.0NRT,2026-08-24 00:00:00+00:00,SOURCE_0326,0.308483073384298,True,MEDIUM,,,1,2026-08-24 00:00:00+00:00,0.0,,
FIRMS_000619,15.17738,76.65565,2026-08-24,19:51,N20,VIIRS,n,N,301.94,280.24,2.18,0.42,0.61,2.0NRT,2026-08-24 00:00:00+00:00,SOURCE_0326,0.308483073384298,True,MEDIUM,1.57,0.6100000000000001,2,2026-08-24 00:00:00+00:00,0.0,2026-08-24 00:00:00+00:00,0.0
FIRMS_001279,15.17561,76.65761,2026-08-24,08:05,N21,VIIRS,n,D,342.81,296.54,8.73,0.39,0.36,2.0NRT,2026-08-24 00:00:00+00:00,SOURCE_0326,0.308483073384298,True,MEDIUM,2.18,6.550000000000001,3,2026-08-24 00:00:00+00:00,0.0,2026-08-24 00:00:00+00:00,0.0
FIRMS_001347,15.17676,76.65635,2026-08-25,20:17,N21,VIIRS,n,N,320.65,291.17,2.56,0.43,0.38,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0326,0.308483073384298,True,MEDIUM,8.73,-6.17,4,2026-08-24 00:00:00+00:00,1.0,2026-08-24 00:00:00+00:00,24.0
FIRMS_001348,15.17734,76.65241,2026-08-25,20:17,N21,VIIRS,n,N,311.91,290.79,3.24,0.43,0.38,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0326,0.308483073384298,True,MEDIUM,2.56,0.6800000000000002,5,2026-08-24 00:00:00+00:00,1.0,2026-08-25 00:00:00+00:00,0.0
FIRMS_001350,15.1733,76.65583,2026-08-25,20:17,N21,VIIRS,n,N,308.24,290.83,2.56,0.43,0.38,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0326,0.308483073384298,True,MEDIUM,3.24,-0.6800000000000002,6,2026-08-24 00:00:00+00:00,1.0,2026-08-25 00:00:00+00:00,0.0
FIRMS_001241,24.81994,73.09312,2026-08-23,20:53,N21,VIIRS,n,N,315.29,294.73,1.72,0.39,0.36,2.0NRT,2026-08-23 00:00:00+00:00,SOURCE_0327,0.2692817258878132,True,LOW,,,1,2026-08-23 00:00:00+00:00,0.0,,
FIRMS_000621,24.8207,73.09208,2026-08-24,21:29,N20,VIIRS,n,N,303.71,286.95,0.73,0.33,0.55,2.0NRT,2026-08-24 00:00:00+00:00,SOURCE_0327,0.2692817258878132,True,LOW,1.72,-0.99,2,2026-08-23 00:00:00+00:00,1.0,2026-08-23 00:00:00+00:00,24.0
FIRMS_000624,24.82048,73.09338,2026-08-24,21:29,N20,VIIRS,n,N,302.31,286.88,0.84,0.33,0.55,2.0NRT,2026-08-24 00:00:00+00:00,SOURCE_0327,0.2692817258878132,True,LOW,0.73,0.10999999999999999,3,2026-08-23 00:00:00+00:00,1.0,2026-08-24 00:00:00+00:00,0.0
FIRMS_001243,24.69098,73.00512,2026-08-23,20:53,N21,VIIRS,n,N,304.11,293.03,0.98,0.39,0.36,2.0NRT,2026-08-23 00:00:00+00:00,SOURCE_0328,0.2692817258878132,True,LOW,,,1,2026-08-23 00:00:00+00:00,0.0,,
FIRMS_001244,24.68829,73.00064,2026-08-23,20:53,N21,VIIRS,n,N,305.3,292.89,0.98,0.39,0.36,2.0NRT,2026-08-23 00:00:00+00:00,SOURCE_0328,0.2692817258878132,True,LOW,0.98,0.0,2,2026-08-23 00:00:00+00:00,0.0,2026-08-23 00:00:00+00:00,0.0
FIRMS_000623,24.68919,73.00189,2026-08-24,21:29,N20,VIIRS,n,N,304.95,290.34,0.68,0.32,0.55,2.0NRT,2026-08-24 00:00:00+00:00,SOURCE_0328,0.2692817258878132,True,LOW,0.98,-0.29999999999999993,3,2026-08-23 00:00:00+00:00,1.0,2026-08-23 00:00:00+00:00,24.0
FIRMS_001252,25.94286,72.19045,2026-08-23,20:55,N21,VIIRS,n,N,307.37,294.51,0.97,0.38,0.36,2.0NRT,2026-08-23 00:00:00+00:00,SOURCE_0329,0.39609322807818176,True,MEDIUM,,,1,2026-08-23 00:00:00+00:00,0.0,,
FIRMS_000625,25.94493,72.19168,2026-08-24,21:29,N20,VIIRS,n,N,307.22,293.25,1.55,0.54,0.51,2.0NRT,2026-08-24 00:00:00+00:00,SOURCE_0329,0.39609322807818176,True,MEDIUM,0.97,0.5800000000000001,2,2026-08-23 00:00:00+00:00,1.0,2026-08-23 00:00:00+00:00,24.0
FIRMS_001297,25.94196,72.19294,2026-08-24,20:34,N21,VIIRS,n,N,305.95,294.78,1.97,0.53,0.42,2.0NRT,2026-08-24 00:00:00+00:00,SOURCE_0329,0.39609322807818176,True,MEDIUM,1.55,0.41999999999999993,3,2026-08-23 00:00:00+00:00,1.0,2026-08-24 00:00:00+00:00,0.0
FIRMS_000663,25.9438,72.19157,2026-08-25,21:12,N20,VIIRS,n,N,304.35,280.35,0.77,0.45,0.39,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0329,0.39609322807818176,True,MEDIUM,1.97,-1.2,4,2026-08-23 00:00:00+00:00,2.0,2026-08-24 00:00:00+00:00,24.0
FIRMS_001361,25.94452,72.18851,2026-08-25,20:17,N21,VIIRS,n,N,300.18,277.97,0.85,0.34,0.56,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0329,0.39609322807818176,True,MEDIUM,0.77,0.07999999999999996,5,2026-08-23 00:00:00+00:00,2.0,2026-08-25 00:00:00+00:00,0.0
FIRMS_001195,22.92903,70.10583,2026-08-23,08:26,N21,VIIRS,n,D,337.17,303.9,7.97,0.39,0.36,2.0NRT,2026-08-23 00:00:00+00:00,SOURCE_0330,0.3720986795492919,True,MEDIUM,,,1,2026-08-23 00:00:00+00:00,0.0,,
FIRMS_000627,22.92938,70.10797,2026-08-24,21:31,N20,VIIRS,n,N,307.66,293.79,1.57,0.47,0.47,2.0NRT,2026-08-24 00:00:00+00:00,SOURCE_0330,0.3720986795492919,True,MEDIUM,7.97,-6.3999999999999995,2,2026-08-23 00:00:00+00:00,1.0,2026-08-23 00:00:00+00:00,24.0
FIRMS_000666,22.92767,70.10764,2026-08-25,21:12,N20,VIIRS,n,N,315.24,293.46,1.1,0.41,0.37,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0330,0.3720986795492919,True,MEDIUM,1.57,-0.47,3,2026-08-23 00:00:00+00:00,2.0,2026-08-24 00:00:00+00:00,24.0
FIRMS_000628,22.93402,69.69881,2026-08-24,21:31,N20,VIIRS,n,N,314.16,294.18,2.18,0.44,0.46,2.0NRT,2026-08-24 00:00:00+00:00,SOURCE_0331,0.308483073384298,True,MEDIUM,,,1,2026-08-24 00:00:00+00:00,0.0,,
FIRMS_001312,22.93522,69.69798,2026-08-24,20:36,N21,VIIRS,n,N,309.2,293.68,1.47,0.45,0.47,2.0NRT,2026-08-24 00:00:00+00:00,SOURCE_0331,0.308483073384298,True,MEDIUM,2.18,-0.7100000000000002,2,2026-08-24 00:00:00+00:00,0.0,2026-08-24 00:00:00+00:00,0.0
FIRMS_001313,22.93092,69.6974,2026-08-24,20:36,N21,VIIRS,n,N,305.22,293.62,1.29,0.45,0.47,2.0NRT,2026-08-24 00:00:00+00:00,SOURCE_0331,0.308483073384298,True,MEDIUM,1.47,-0.17999999999999994,3,2026-08-24 00:00:00+00:00,0.0,2026-08-24 00:00:00+00:00,0.0
FIRMS_000668,22.93445,69.69788,2026-08-25,21:12,N20,VIIRS,n,N,330.6,293.92,3.76,0.4,0.37,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0331,0.308483073384298,True,MEDIUM,1.29,2.4699999999999998,4,2026-08-24 00:00:00+00:00,1.0,2026-08-24 00:00:00+00:00,24.0
FIRMS_000669,22.9338,69.70174,2026-08-25,21:12,N20,VIIRS,n,N,317.05,294.03,2.97,0.4,0.37,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0331,0.308483073384298,True,MEDIUM,3.76,-0.7899999999999996,5,2026-08-24 00:00:00+00:00,1.0,2026-08-25 00:00:00+00:00,0.0
FIRMS_000670,22.9311,69.69724,2026-08-25,21:12,N20,VIIRS,n,N,306.28,294.03,1.76,0.4,0.37,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0331,0.308483073384298,True,MEDIUM,2.97,-1.2100000000000002,6,2026-08-24 00:00:00+00:00,1.0,2026-08-25 00:00:00+00:00,0.0
FIRMS_000629,22.34236,69.87119,2026-08-24,21:31,N20,VIIRS,n,N,331.0,292.96,5.31,0.46,0.47,2.0NRT,2026-08-24 00:00:00+00:00,SOURCE_0332,0.2448674672193041,True,LOW,,,1,2026-08-24 00:00:00+00:00,0.0,,
FIRMS_001315,22.34392,69.86665,2026-08-24,20:36,N21,VIIRS,n,N,339.9,293.84,7.01,0.43,0.46,2.0NRT,2026-08-24 00:00:00+00:00,SOURCE_0332,0.2448674672193041,True,LOW,5.31,1.7000000000000002,2,2026-08-24 00:00:00+00:00,0.0,2026-08-24 00:00:00+00:00,0.0
FIRMS_001316,22.3444,69.86245,2026-08-24,20:36,N21,VIIRS,n,N,308.11,293.06,2.37,0.44,0.46,2.0NRT,2026-08-24 00:00:00+00:00,SOURCE_0332,0.2448674672193041,True,LOW,7.01,-4.64,3,2026-08-24 00:00:00+00:00,0.0,2026-08-24 00:00:00+00:00,0.0
FIRMS_001317,22.34343,69.87085,2026-08-24,20:36,N21,VIIRS,n,N,313.73,293.41,7.01,0.43,0.46,2.0NRT,2026-08-24 00:00:00+00:00,SOURCE_0332,0.2448674672193041,True,LOW,2.37,4.64,4,2026-08-24 00:00:00+00:00,0.0,2026-08-24 00:00:00+00:00,0.0
FIRMS_001318,22.34017,69.86192,2026-08-24,20:36,N21,VIIRS,n,N,307.83,293.93,3.82,0.44,0.46,2.0NRT,2026-08-24 00:00:00+00:00,SOURCE_0332,0.2448674672193041,True,LOW,7.01,-3.19,5,2026-08-24 00:00:00+00:00,0.0,2026-08-24 00:00:00+00:00,0.0
FIRMS_001319,22.33969,69.86611,2026-08-24,20:36,N21,VIIRS,n,N,315.85,294.07,2.69,0.43,0.46,2.0NRT,2026-08-24 00:00:00+00:00,SOURCE_0332,0.2448674672193041,True,LOW,3.82,-1.13,6,2026-08-24 00:00:00+00:00,0.0,2026-08-24 00:00:00+00:00,0.0
FIRMS_001320,22.33921,69.8703,2026-08-24,20:36,N21,VIIRS,n,N,309.15,293.54,2.69,0.43,0.46,2.0NRT,2026-08-24 00:00:00+00:00,SOURCE_0332,0.2448674672193041,True,LOW,2.69,0.0,7,2026-08-24 00:00:00+00:00,0.0,2026-08-24 00:00:00+00:00,0.0
FIRMS_000632,29.45627,76.8924,2026-08-25,07:05,N20,VIIRS,n,D,327.41,281.67,4.73,0.63,0.72,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0333,0.129241536692149,False,LOW,,,1,2026-08-25 00:00:00+00:00,0.0,,
FIRMS_000633,15.38928,75.22285,2026-08-25,08:41,N20,VIIRS,n,D,331.45,297.05,3.57,0.42,0.45,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0334,0.129241536692149,False,LOW,,,1,2026-08-25 00:00:00+00:00,0.0,,
FIRMS_000634,17.08532,79.68513,2026-08-25,08:41,N20,VIIRS,n,D,332.03,288.06,4.27,0.43,0.62,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0335,0.129241536692149,False,LOW,,,1,2026-08-25 00:00:00+00:00,0.0,,
FIRMS_000635,14.86755,79.73705,2026-08-25,08:41,N20,VIIRS,n,D,337.02,291.31,3.45,0.41,0.61,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0336,0.129241536692149,False,LOW,,,1,2026-08-25 00:00:00+00:00,0.0,,
FIRMS_000636,18.70882,74.45466,2026-08-25,08:41,N20,VIIRS,n,D,336.09,295.12,3.57,0.41,0.45,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0337,0.129241536692149,False,LOW,,,1,2026-08-25 00:00:00+00:00,0.0,,
FIRMS_000639,22.93576,69.1861,2026-08-25,08:43,N20,VIIRS,n,D,331.31,298.51,0.9,0.4,0.37,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0338,0.129241536692149,False,LOW,,,1,2026-08-25 00:00:00+00:00,0.0,,
FIRMS_000640,26.75963,83.19836,2026-08-25,19:30,N20,VIIRS,n,N,301.32,278.65,1.23,0.44,0.62,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0339,0.16305995342683668,False,LOW,,,1,2026-08-25 00:00:00+00:00,0.0,,
FIRMS_001360,26.75887,83.20107,2026-08-25,20:17,N21,VIIRS,n,N,310.96,289.53,1.19,0.4,0.37,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0339,0.16305995342683668,False,LOW,1.23,-0.040000000000000036,2,2026-08-25 00:00:00+00:00,0.0,2026-08-25 00:00:00+00:00,0.0
FIRMS_000641,22.80134,86.09074,2026-08-25,19:32,N20,VIIRS,n,N,308.76,281.25,2.73,0.52,0.5,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0340,0.129241536692149,False,LOW,,,1,2026-08-25 00:00:00+00:00,0.0,,
FIRMS_001295,23.66204,87.15504,2026-08-24,20:34,N21,VIIRS,n,N,306.74,277.33,2.54,0.42,0.61,2.0NRT,2026-08-24 00:00:00+00:00,SOURCE_0341,0.25067010812072044,True,LOW,,,1,2026-08-24 00:00:00+00:00,0.0,,
FIRMS_000642,23.66496,87.15575,2026-08-25,19:32,N20,VIIRS,n,N,310.24,276.63,1.93,0.46,0.47,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0341,0.25067010812072044,True,LOW,2.54,-0.6100000000000001,2,2026-08-24 00:00:00+00:00,1.0,2026-08-24 00:00:00+00:00,24.0
FIRMS_000643,23.61165,87.14617,2026-08-25,19:32,N20,VIIRS,n,N,298.73,274.79,0.41,0.46,0.47,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0342,0.129241536692149,False,LOW,,,1,2026-08-25 00:00:00+00:00,0.0,,
FIRMS_000645,22.78985,86.19658,2026-08-25,19:32,N20,VIIRS,n,N,299.79,278.86,1.59,0.51,0.49,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0343,0.129241536692149,False,LOW,,,1,2026-08-25 00:00:00+00:00,0.0,,
FIRMS_000646,22.7893,86.20161,2026-08-25,19:32,N20,VIIRS,n,N,298.23,279.01,0.92,0.51,0.49,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0344,0.129241536692149,False,LOW,,,1,2026-08-25 00:00:00+00:00,0.0,,
FIRMS_000647,22.78875,86.20664,2026-08-25,19:32,N20,VIIRS,n,N,298.14,276.01,0.92,0.51,0.49,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0345,0.129241536692149,False,LOW,,,1,2026-08-25 00:00:00+00:00,0.0,,
FIRMS_000651,21.74762,83.84057,2026-08-25,19:32,N20,VIIRS,n,N,298.87,279.45,0.68,0.35,0.57,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0346,0.129241536692149,False,LOW,,,1,2026-08-25 00:00:00+00:00,0.0,,
FIRMS_000652,21.39248,81.64462,2026-08-25,19:32,N20,VIIRS,n,N,301.02,277.24,0.73,0.48,0.65,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0347,0.129241536692149,False,LOW,,,1,2026-08-25 00:00:00+00:00,0.0,,
FIRMS_000653,21.37752,81.67648,2026-08-25,19:32,N20,VIIRS,n,N,303.65,277.68,1.85,0.48,0.65,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0348,0.129241536692149,False,LOW,,,1,2026-08-25 00:00:00+00:00,0.0,,
FIRMS_000654,21.19596,81.41667,2026-08-25,19:32,N20,VIIRS,n,N,327.82,281.6,2.93,0.5,0.66,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0349,0.18705450195572657,False,LOW,,,1,2026-08-25 00:00:00+00:00,0.0,,
FIRMS_000655,21.19639,81.41189,2026-08-25,19:32,N20,VIIRS,n,N,307.28,281.28,2.93,0.5,0.66,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0349,0.18705450195572657,False,LOW,2.93,0.0,2,2026-08-25 00:00:00+00:00,0.0,2026-08-25 00:00:00+00:00,0.0
FIRMS_001353,21.19608,81.41749,2026-08-25,20:17,N21,VIIRS,n,N,317.2,289.77,1.76,0.39,0.36,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0349,0.18705450195572657,False,LOW,2.93,-1.1700000000000002,3,2026-08-25 00:00:00+00:00,0.0,2026-08-25 00:00:00+00:00,0.0
FIRMS_000656,21.3352,78.96751,2026-08-25,19:32,N20,VIIRS,n,N,301.03,280.3,2.37,0.72,0.76,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0350,0.129241536692149,False,LOW,,,1,2026-08-25 00:00:00+00:00,0.0,,
FIRMS_000658,17.60567,83.19904,2026-08-25,19:32,N20,VIIRS,n,N,306.36,285.52,1.83,0.34,0.56,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0351,0.129241536692149,False,LOW,,,1,2026-08-25 00:00:00+00:00,0.0,,
FIRMS_000659,34.47789,73.86224,2026-08-25,21:08,N20,VIIRS,n,N,296.97,286.25,6.61,0.42,0.38,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0352,0.20566611972281934,False,LOW,,,1,2026-08-25 00:00:00+00:00,0.0,,
FIRMS_000660,34.47523,73.85731,2026-08-25,21:08,N20,VIIRS,n,N,331.54,291.71,6.61,0.42,0.38,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0352,0.20566611972281934,False,LOW,6.61,0.0,2,2026-08-25 00:00:00+00:00,0.0,2026-08-25 00:00:00+00:00,0.0
FIRMS_000661,34.47445,73.86165,2026-08-25,21:08,N20,VIIRS,n,N,303.5,288.2,6.61,0.42,0.38,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0352,0.20566611972281934,False,LOW,6.61,0.0,3,2026-08-25 00:00:00+00:00,0.0,2026-08-25 00:00:00+00:00,0.0
FIRMS_000662,34.47186,73.85632,2026-08-25,21:08,N20,VIIRS,n,N,298.24,287.8,1.3,0.42,0.38,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0352,0.20566611972281934,False,LOW,6.61,-5.3100000000000005,4,2026-08-25 00:00:00+00:00,0.0,2026-08-25 00:00:00+00:00,0.0
FIRMS_000664,21.18221,81.38339,2026-08-25,21:12,N20,VIIRS,n,N,302.23,282.69,3.38,0.65,0.73,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0353,0.18705450195572657,False,LOW,,,1,2026-08-25 00:00:00+00:00,0.0,,
FIRMS_001357,21.18432,81.38468,2026-08-25,20:17,N21,VIIRS,n,N,308.6,290.35,1.61,0.39,0.36,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0353,0.18705450195572657,False,LOW,3.38,-1.7699999999999998,2,2026-08-25 00:00:00+00:00,0.0,2026-08-25 00:00:00+00:00,0.0
FIRMS_001358,21.18102,81.38407,2026-08-25,20:17,N21,VIIRS,n,N,309.56,290.28,2.19,0.39,0.36,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0353,0.18705450195572657,False,LOW,1.61,0.5799999999999998,3,2026-08-25 00:00:00+00:00,0.0,2026-08-25 00:00:00+00:00,0.0
