source_id,first_detection,last_detection,total_detections,active_days,mean_frp,max_frp,observation_span_days,recurrence_rate,detections_per_span_day,mean_gap_hours,std_gap_hours,median_gap_hours,min_gap_hours,max_gap_hours,temporal_regularity,max_active_days_7d,max_active_days_14d,max_active_days_30d,observation_days
SOURCE_0456,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,1,1,0.81,0.81,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0457,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,1,1,1.44,1.44,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0458,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,1,1,0.52,0.52,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0459,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,1,1,0.74,0.74,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0460,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,1,1,0.92,0.92,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0461,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,5.8,5.8,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0462,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,1.39,1.39,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0463,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,5.93,5.93,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0464,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,3.0,3.0,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0465,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,2.79,2.79,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0466,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,3.19,3.19,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0467,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,0.75,0.75,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0468,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,3.67,3.67,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0469,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,0.83,0.83,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0470,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,0.33,0.33,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0471,2026-08-22 00:00:00+00:00,2026-08-23 00:00:00+00:00,4,2,1.3525,1.41,1.0,0.2857142857142857,4.0,8.0,11.313708498984761,0.0,0.0,24.0,0.08121030314161228,2,2,2,7
SOURCE_0472,2026-08-22 00:00:00+00:00,2026-08-23 00:00:00+00:00,2,2,1.755,2.13,1.0,0.2857142857142857,2.0,24.0,0.0,24.0,24.0,24.0,0.0,2,2,2,7
SOURCE_0473,2026-08-22 00:00:00+00:00,2026-08-23 00:00:00+00:00,2,2,2.05,2.23,1.0,0.2857142857142857,2.0,24.0,0.0,24.0,24.0,24.0,0.0,2,2,2,7
SOURCE_0474,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,1.09,1.09,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0475,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,4,1,0.965,1.14,0.0,0.14285714285714285,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,7
SOURCE_0476,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,3.06,3.06,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0477,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,0.82,0.82,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0478,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,1.1,1.1,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0479,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,1.33,1.33,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0480,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,1.5,1.5,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0481,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,1.88,1.88,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0482,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,1.51,1.51,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0483,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,1.56,1.56,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0484,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,0.5,0.5,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0485,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,1.74,1.74,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0486,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,2.11,2.11,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0487,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,1.01,1.01,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0488,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,2,1,1.51,1.61,0.0,0.14285714285714285,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7
SOURCE_0489,2026-08-22 00:00:00+00:00,2026-08-23 00:00:00+00:00,2,2,1.165,1.25,1.0,0.2857142857142857,2.0,24.0,0.0,24.0,24.0,24.0,0.0,2,2,2,7
SOURCE_0490,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,0.72,0.72,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0491,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,2,1,1.865,2.15,0.0,0.14285714285714285,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7
SOURCE_0492,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,3.12,3.12,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0493,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,3.99,3.99,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0494,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,10.19,10.19,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0495,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,2.35,2.35,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0496,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,3.86,3.86,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0497,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,8.42,8.42,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0498,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,7,1,6.33,9.02,0.0,0.14285714285714285,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,7
SOURCE_0499,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,10.49,10.49,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0500,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,3.7,3.7,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0501,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,3.71,3.71,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0502,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,1.94,1.94,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0503,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,3.22,3.22,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0504,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,3.0,3.0,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0505,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,4.0,4.0,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0506,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,12.43,12.43,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0507,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,12.59,12.59,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0508,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,13.81,13.81,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0509,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,4.05,4.05,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0510,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,3.53,3.53,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0511,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,2.2,2.2,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0512,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,2,1,5.935,11.04,0.0,0.14285714285714285,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7
SOURCE_0513,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,1.92,1.92,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0514,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,0.28,0.28,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0515,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,1.74,1.74,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0516,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,1.21,1.21,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0517,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,1.8,1.8,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0518,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,2,1,1.915,2.08,0.0,0.14285714285714285,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7
SOURCE_0519,2026-08-23 00:00:00+00:00,2026-08-24 00:00:00+00:00,2,2,0.42000000000000004,0.46,1.0,0.2857142857142857,2.0,24.0,0.0,24.0,24.0,24.0,0.0,2,2,2,7
SOURCE_0520,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,1.47,1.47,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0521,2026-08-23 00:00:00+00:00,2026-08-24 00:00:00+00:00,2,2,1.3850000000000002,2.22,1.0,0.2857142857142857,2.0,24.0,0.0,24.0,24.0,24.0,0.0,2,2,2,7
SOURCE_0522,2026-08-23 00:00:00+00:00,2026-08-24 00:00:00+00:00,2,2,1.42,1.6,1.0,0.2857142857142857,2.0,24.0,0.0,24.0,24.0,24.0,0.0,2,2,2,7
SOURCE_0523,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,1.72,1.72,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0524,2026-08-23 00:00:00+00:00,2026-08-24 00:00:00+00:00,2,2,1.375,2.2,1.0,0.2857142857142857,2.0,24.0,0.0,24.0,24.0,24.0,0.0,2,2,2,7
SOURCE_0525,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,2,1,1.605,1.71,0.0,0.14285714285714285,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7
SOURCE_0526,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,1.09,1.09,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0527,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,1.63,1.63,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0528,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,1.5,1.5,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0529,2026-08-24 00:00:00+00:00,2026-08-24 00:00:00+00:00,1,1,6.03,6.03,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0530,2026-08-24 00:00:00+00:00,2026-08-24 00:00:00+00:00,3,1,3.01,3.01,0.0,0.14285714285714285,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,7
SOURCE_0531,2026-08-24 00:00:00+00:00,2026-08-24 00:00:00+00:00,1,1,3.33,3.33,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0532,2026-08-24 00:00:00+00:00,2026-08-24 00:00:00+00:00,1,1,2.69,2.69,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0533,2026-08-24 00:00:00+00:00,2026-08-24 00:00:00+00:00,1,1,0.76,0.76,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0534,2026-08-24 00:00:00+00:00,2026-08-24 00:00:00+00:00,2,1,0.99,1.08,0.0,0.14285714285714285,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7
SOURCE_0535,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,1.82,1.82,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0536,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,1.35,1.35,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0537,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,2,1,2.84,3.2,0.0,0.14285714285714285,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7
SOURCE_0538,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,4.0,4.0,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0539,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,1.05,1.05,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0540,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,2.33,2.33,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0541,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,1.7,1.7,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0542,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,2,1,1.05,1.05,0.0,0.14285714285714285,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7
SOURCE_0543,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,1.23,1.23,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0544,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,2,1,0.71,0.71,0.0,0.14285714285714285,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7
SOURCE_0545,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,2,1,2.415,2.76,0.0,0.14285714285714285,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7
SOURCE_0546,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,1.29,1.29,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0547,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,1.88,1.88,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0548,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,2,1,1.27,1.27,0.0,0.14285714285714285,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7
SOURCE_0549,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,2.81,2.81,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0550,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,1.32,1.32,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0551,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,3,1,0.9866666666666667,1.46,0.0,0.14285714285714285,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,7
SOURCE_0552,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,1.31,1.31,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0553,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,2.91,2.91,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0554,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,1.19,1.19,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0555,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,3.85,3.85,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0556,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,2.32,2.32,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0557,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,2.78,2.78,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0558,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,1.98,1.98,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0559,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,1.21,1.21,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0560,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,1.6,1.6,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0561,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,0.9,0.9,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0562,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,0.7,0.7,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
SOURCE_0563,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,1.6,1.6,0.0,0.14285714285714285,1.0,,,,,,0.0,1,1,1,7
